id,name
12195.0,Wards Point Avenue
12196.0,Sharrotts Road
12197.0,Croton Avenue
12198.0,Sturges Street
12199.0,Clifton Road
12200.0,Cardinal Lane
12201.0,Phyllis Court
12202.0,Tulip Circle
12203.0,Lamoka Avenue
12204.0,Lamoka Avenue
12205.0,Hanover Avenue
12206.0,Stanley Avenue
12207.0,East Reading Avenue
12208.0,Penbroke Avenue
12209.0,Ackerman Street
12210.0,Stone Lane
12211.0,Law Place
12212.0,Stone Lane
12213.0,Chicago Alley
12214.0,Fox Hill Terrace
12215.0,Temple Court
12216.0,Temple Court
12217.0,Navigator Court
12218.0,Marscher Place
12219.0,Ramblewood Avenue
12220.0,Renwick Avenue
12221.0,Ormsby Avenue
12222.0,Ormsby Avenue
12223.0,Jumel Street
12224.0,Knauth Place
12226.0,Nugent Avenue
12227.0,Nugent Avenue
12228.0,Vail Avenue
12229.0,Nugent Avenue
12230.0,Smyrna Avenue
12231.0,Franklin Place
12232.0,Oceanview Lane
12233.0,Endview Street
12234.0,Alter Avenue
12235.0,Alter Avenue
12236.0,Shirley Avenue
12237.0,Veterans Road West
12238.0,Knesel Street
12239.0,Veterans Road West
12240.0,Earley Avenue
12241.0,Bache Avenue
12242.0,Mc Veigh Avenue
12243.0,Seaside Lane
12244.0,Finley Road
12245.0,Boynton Street
12246.0,Bush Avenue
12247.0,Bathgate Street
12248.0,Nesmythe Terrace
12249.0,Giordan Court
12250.0,South Edo Court
12251.0,Direnzo Court
12252.0,Starbuck Street
12253.0,Calvin Street
12254.0,Egbert Place
12255.0,Lake Avenue
12256.0,Alexandra Place
12257.0,Hart Boulevard
12258.0,Blue Heron Court
12259.0,Altamont Street
12260.0,Seacrest Lane
12261.0,Irene Lane
12262.0,Cambridge Avenue
12263.0,Wall Street
12264.0,Wall Street
12265.0,Livingston Court
12266.0,Hardy Place
12267.0,Hitchcock Avenue
12268.0,Hitchcock Avenue
12269.0,Caswell Avenue
12270.0,Keating Street
12271.0,Armour Place
12272.0,Westentry Road
12273.0,Copperleaf Terrace
12274.0,Holcomb Avenue
12275.0,Winant Lane
12276.0,Old Town Road
12277.0,Fillmore Place
12278.0,Redwood Avenue
12279.0,Bascom Place
12280.0,6th Avenue
12281.0,Conger Street
12282.0,Pebble Lane
12283.0,Gateway Drive
12284.0,Nina Avenue
12285.0,Jillian Court
12286.0,Hancock Street
12287.0,Hancock Street
12288.0,Church Street
12289.0,Ruth Street
12290.0,Deal Court
12291.0,Rockland Avenue
12292.0,Navigator Court
12294.0,Enright Street
12295.0,Rockland Avenue
12296.0,Avalon Court
12297.0,Bidwell Avenue
12298.0,Hastings Street
12299.0,Waters Avenue
12300.0,Hay Street
12301.0,Forest Court
12302.0,Moffett Street
12303.0,Markham Place
12304.0,Venus Place
12305.0,Sharrett Place
12306.0,Willowwood Lane
12307.0,Saint Marks Place
12308.0,Hinton Street
12309.0,Willow Lane
12310.0,Regal Walk
12311.0,Middle Loop Road
12312.0,Elizabeth Avenue
12313.0,South Road
12314.0,Regal Walk
12315.0,1st Street
12316.0,Bedell Avenue
12317.0,Albert Street
12318.0,Colonial Avenue
12319.0,Cunningham Road
12320.0,Monterey Avenue
12321.0,Finlay Avenue
12322.0,Chester Avenue
12323.0,Coventry Loop
12324.0,Ridgeway Avenue
12325.0,Bethel Avenue
12326.0,Sandgap Street
12327.0,Appleby Avenue
12328.0,Sunset Avenue
12329.0,Kathleen Court
12330.0,Escanaba Avenue
12331.0,Marjorie Street
12332.0,Morris Place
12333.0,Walker Drive
12334.0,Memo Street
12335.0,Echo Place
12336.0,Crown Avenue
12337.0,Shirra Avenue
12338.0,South Goff Avenue
12339.0,Paradise Place
12340.0,Bidwell Avenue
12341.0,Devon Loop
12342.0,Baltic Street
12343.0,Coral Court
12344.0,Acacia Avenue
12345.0,Acacia Avenue
12346.0,Fox Beach Avenue
12347.0,Dexter Avenue
12348.0,Travis Avenue
12349.0,Rochelle Place
12350.0,Park Hill Court
12351.0,Millennium Loop
12352.0,Millennium Loop
12353.0,Greenport Street
12354.0,Millennium Loop
12355.0,Joel Place
12356.0,Georges Lane
12357.0,Cascade Street
12358.0,Station Avenue
12359.0,Bishop Street
12360.0,Stack Drive
12361.0,Ambassador Lane
12362.0,Dellwood Road
12363.0,Cunard Avenue
12364.0,Nightingale Street
12365.0,Gervil Street
12366.0,Greaves Lane
12367.0,Wood Court
12368.0,Sunset Hill Drive
12369.0,Ellicott Place
12370.0,Emily Lane
12371.0,Davidson Court
12372.0,Ithaca Street
12373.0,Cypress Avenue
12374.0,Benton Avenue
12375.0,Elder Avenue
12376.0,Danny Court
12377.0,Danny Court
12378.0,Mosel Avenue
12379.0,Urbana Street
12380.0,West Buchanan Street
12381.0,Joyce Street
12382.0,North Railroad Avenue
12383.0,North Railroad Avenue
12384.0,North Railroad Avenue
12385.0,North Railroad Avenue
12386.0,North Railroad Avenue
12387.0,North Railroad Avenue
12388.0,North Railroad Avenue
12389.0,North Edo Court
12390.0,Grymes Hill Road
12391.0,Independence Avenue
12392.0,Dierauf Street
12393.0,Revere Lane
12394.0,Revere Lane
12395.0,Cornell Avenue
12396.0,Dogwood Lane
12397.0,Lyman Place
12398.0,Kramer Avenue
12399.0,Northfield Court
12400.0,Northfield Court
12401.0,Harrison Place
12402.0,Stewart Avenue
12403.0,Stewart Avenue
12404.0,Coursen Court
12405.0,West Street
12406.0,Riegelmann Street
12407.0,Jay Street
12408.0,East Brandis Avenue
12409.0,Ely Court
12410.0,Boylan Street
12411.0,Haywood Street
12412.0,Darlington Avenue
12413.0,Tony Court
12414.0,Irving Place
12415.0,Pommer Avenue
12416.0,Keegans Lane
12417.0,Norwood Court
12418.0,Birchard Avenue
12419.0,Perry Avenue
12420.0,Perry Avenue
12421.0,Fort Hill Place
12422.0,Franklin Lane
12423.0,Croak Avenue
12424.0,Catlin Avenue
12425.0,Highland Lane
12426.0,Bancroft Avenue
12427.0,Pine Place
12429.0,Reon Avenue
12430.0,Byrne Avenue
12431.0,Byrne Avenue
12432.0,Fremont Street
12433.0,Mc Donald Street
12434.0,Ridgewood Place
12435.0,Clark Lane
12436.0,Carlin Street
12438.0,Saint Albans Place
12439.0,Ivy Court
12440.0,Arthur Court
12441.0,Rumba Place
12442.0,South Beach Avenue
12443.0,Salzburg Court
12444.0,Richmond Court
12445.0,Richmond Court
12446.0,Richmond Court
12447.0,Furman Street
12448.0,Faber Street
12449.0,Maybury Avenue
12450.0,Linda Lane
12451.0,Foxbeach Avenue
12452.0,Harvard Avenue
12453.0,Salvatore T Papasso Way
12454.0,Lexa Place
12455.0,Villanova Street
12456.0,USS New Mexico Court
12457.0,USS New Mexico Court
12458.0,Curtis Court
12459.0,Orchard Avenue
12460.0,Hamilton Avenue
12461.0,Trent Street
12462.0,Hafstrom Street
12463.0,Hafstrom Street
12464.0,Ramapo Avenue
12465.0,Sharrotts Lane
12466.0,Sharrotts Lane
12467.0,Van Allen Avenue
12468.0,Block Street
12469.0,Coale Avenue
12470.0,Bocce Court
12471.0,Daffodil Court
12472.0,Windermere Road
12473.0,Windermere Road
12474.0,Windermere Road
12475.0,Parkview Place
12476.0,Geigerich Avenue
12477.0,Grafe Street
12478.0,Ashwood Court
12479.0,Venus Lane
12480.0,Venus Lane
12481.0,Hooper Avenue
12482.0,Osborne Street
12483.0,Burton Court
12484.0,Dayna Drive
12485.0,Dayna Drive
12486.0,Andrews Avenue
12487.0,Robin Road
12488.0,Concord Place
12489.0,Prague Court
12490.0,Overlook Terrace
12491.0,Islington Street
12492.0,Spruce Lane
12493.0,Coral Court
12494.0,Jessica Court
12495.0,Andrews Avenue
12496.0,Lisbon Place
12497.0,USS Iowa Circle
12498.0,Johnston Terrace
12499.0,Clayboard Street
12500.0,Johnston Terrace
12501.0,Ella Place
12502.0,Field Street
12503.0,Cuba Avenue
12504.0,Cypress Crest Lane
12505.0,Walcott Avenue
12506.0,Landis Avenue
12507.0,Haynes Street
12508.0,Furness Place
12509.0,Roman Court
12510.0,Roman Court
12511.0,Geigerich Avenue
12512.0,Arlington Court
12513.0,Delia Court
12514.0,Doe Place
12515.0,Wakefield Road
12516.0,Miles Avenue
12517.0,Miles Avenue
12518.0,Hunter Avenue
12519.0,Hunter Avenue
12520.0,Peel Place
12521.0,Wellington Court
12522.0,Eleanor Place
12524.0,Melba Street
12525.0,Melba Street
12526.0,Tone Lane
12527.0,Geyser Drive
12528.0,Clinton Road
12529.0,Berry Court
12530.0,Benziger Avenue
12531.0,Cypress Loop
12532.0,Todt Hill Court
12533.0,Elizabeth Place
12534.0,6th
12535.0,6th
12536.0,6th
12537.0,6th
12538.0,6th
12539.0,6th
12540.0,Bath Avenue
12541.0,Elm Place
12542.0,Post Avenue
12543.0,Hilldale Court
12544.0,Otis Avenue
12545.0,Otis Avenue
12546.0,Walnut Street
12547.0,Anderson Avenue
12548.0,Osage Lane
12549.0,Arlene Street
12550.0,Ballard Avenue
12551.0,Elmhurst Avenue
12552.0,Country Lane
12553.0,Country Lane
12554.0,Summit Avenue
12555.0,Holdridge Avenue
12556.0,Carly Place
12557.0,Muller Avenue
12558.0,Seaview Avenue
12559.0,Piedmont Avenue
12560.0,Gurley Avenue
12561.0,Gurley Avenue
12562.0,Latimer Avenue
12563.0,Rascal Court
12564.0,Sunfield Avenue
12565.0,Normalee Road
12566.0,Normalee Road
12567.0,Donald Place
12568.0,Sylva Lane
12569.0,Ilyse Court
12570.0,Grand Avenue
12571.0,Freeborn Street
12572.0,Sampson Avenue
12573.0,Fuller Court
12574.0,Stoneham Street
12575.0,E Tenafly Avenue E
12576.0,Academy Avenue
12577.0,Academy Avenue
12578.0,Academy Avenue
12579.0,Marie Street
12580.0,Bentley Lane
12581.0,Cornell Place
12582.0,Heenan Avenue
12583.0,Lafayette Avenue
12584.0,Stepney Street
12585.0,Signal Hill Road
12586.0,Main Gate Drive
12587.0,Signal Hill Road
12589.0,Hurst Street
12590.0,Cedar Grove Beach Place
12591.0,Cedar Grove Beach Place
12592.0,Cedar Grove Beach Place
12593.0,A Street
12594.0,Stacey Lane
12595.0,Wright Avenue
12596.0,Royal Oak Road
12597.0,Bay Street
12598.0,Bay Street
12599.0,Bay Street
12600.0,Westport Street
12601.0,Fort Hill Circle
12602.0,Poultney Street
12603.0,Park Court
12604.0,Austin Place
12605.0,Groton Street
12606.0,Mendelsohn Street
12607.0,Windsor Road
12608.0,Ford Place
12609.0,Havenwood Road
12610.0,Cleveland Avenue
12611.0,Goodall Street
12612.0,Krissa Court
12613.0,Spratt Avenue
12614.0,Pouch Terrace
12615.0,Pouch Terrace
12616.0,Bent Street
12617.0,South Railroad Avenue
12618.0,South Railroad Avenue
12619.0,South Railroad Avenue
12620.0,South Railroad Avenue
12621.0,South Railroad Avenue
12622.0,South Railroad Avenue
12623.0,Annfield Court
12624.0,Breezy Court
12625.0,Houston Street
12626.0,Harrison Avenue
12627.0,William Street
12628.0,Norman Place
12629.0,Glenn Road
12630.0,Estelle Place
12631.0,North Railroad Avenue
12632.0,North Railroad Avenue
12633.0,Dockside Lane
12634.0,Rustic Place
12635.0,South Service Road
12636.0,North Railroad Avenue
12637.0,Auburn Avenue
12638.0,Stage Lane
12639.0,Wadsworth Terrace
12640.0,Neutral Avenue
12641.0,Mundy Avenue
12642.0,Hawthorne Avenue
12643.0,Hawthorne Avenue
12644.0,Hawthorne Avenue
12645.0,Kenwood Avenue
12646.0,Laguna Lane
12647.0,Newark Avenue
12648.0,Androvette Street
12649.0,Pleasant Place
12650.0,Catherine Street
12651.0,Uncas Avenue
12652.0,Maplewood Avenue
12653.0,Riche Avenue
12654.0,Carroll Place
12655.0,Pitt Avenue
12656.0,Thomas Place
12657.0,Regis Drive
12658.0,Post Lane
12659.0,Wrenn Street
12660.0,South Saint Austins Place
12661.0,Peter Court
12662.0,Margaret Street
12663.0,Emeric Court
12664.0,S Service Road
12665.0,Prices Lane
12666.0,Hewitt Avenue
12667.0,Heusden Street
12668.0,Loop Road
12669.0,Loop Road
12670.0,Loop Road
12671.0,Loop Road
12672.0,Loop Road
12673.0,Holly Street
12674.0,Norma Place
12675.0,Clinton Place
12676.0,Clinton Place
12677.0,Tompkins Court
12678.0,Artillery Road
12679.0,Cottonwood Court
12680.0,North Rhett Avenue
12681.0,Marion Avenue
12682.0,Giles Place
12683.0,Nicholas Avenue
12684.0,Dole Street
12685.0,Jerome Avenue
12686.0,Barclay Avenue
12687.0,Rivington Avenue
12688.0,Rustic Place
12689.0,Adele Court
12690.0,Lion Street
12691.0,Futurity Place
12692.0,Deborah Loop
12693.0,Deborah Loop
12694.0,Broad Street
12695.0,Concord Lane
12696.0,Ash Place
12697.0,Allen Court
12698.0,Impala Court
12699.0,Cedar Grove Avenue
12700.0,Impala Court
12701.0,Quintard Street
12702.0,Rolling Hill Green
12703.0,Adlers Way
12704.0,Weser Avenue
12705.0,Taunton Street
12706.0,Country Woods Lane
12707.0,Rolling Hill Green
12708.0,Ridgecrest Avenue
12709.0,Beverly Avenue
12710.0,Getz Avenue
12711.0,Huron Place
12712.0,Amy Lane
12713.0,Fanning Street
12714.0,Duncan Street
12715.0,Gail Court
12716.0,Shale Street
12717.0,Venice Avenue
12718.0,Clove Road
12719.0,Llewellyn Place
12720.0,Promenade Avenue
12721.0,Maple Parkway
12722.0,Poets Circle
12723.0,Wetmore Road
12724.0,2nd Street
12725.0,Smith Place
12726.0,Smith Place
12727.0,Crocheron Avenue
12728.0,Bryant Avenue
12729.0,Bryant Avenue
12730.0,Beverly Avenue
12731.0,White Oak Lane
12732.0,Olympia Boulevard
12733.0,Eleanor Lane
12734.0,Harbor Loop
12735.0,Ridgefield Avenue
12736.0,Valdemar Avenue
12737.0,East Macon Avenue
12738.0,Arthur Avenue
12739.0,Gina Court
12740.0,Cleveland Street
12741.0,Gina Court
12742.0,Hagedorn Avenue
12743.0,Longview Road
12744.0,Bowen Street
12745.0,Willow Pond Road
12746.0,Sea Breeze Lane
12747.0,Allison Place
12748.0,Sea Breeze Lane
12749.0,Mallow Street
12750.0,Dewey Place
12751.0,Belmar Drive East
12752.0,Glenwood Place
12753.0,Braisted Avenue
12754.0,Church Avenue
12755.0,Pembrook Loop
12756.0,Deere Park Place
12757.0,Jeffrey Place
12758.0,Peter Avenue
12759.0,Dunbar Street
12760.0,Rose Court
12761.0,Navesink Place
12762.0,Trantor Place
12763.0,Ray Street
12764.0,Trantor Place
12765.0,Occident Avenue
12766.0,Olympia Boulevard
12767.0,Swinnerton Street
12768.0,Lynbrook Avenue
12769.0,Edith Avenue
12770.0,Edith Avenue
12771.0,Dogwood Drive
12772.0,Onda Court
12773.0,South Avenue
12774.0,Hartford Street
12775.0,Montreal Avenue
12776.0,Montreal Avenue
12777.0,Montreal Avenue
12778.0,Waverly Place
12779.0,Isernia Avenue
12780.0,Constant Avenue
12781.0,Tillman Street
12782.0,Tillman Street
12783.0,Tillman Street
12784.0,Rugby Avenue
12785.0,Manchester Drive
12786.0,Mazza Court
12787.0,Benedict Road
12788.0,Toddy Avenue
12789.0,Wayne Place
12790.0,Nelson Avenue
12791.0,South Railroad Street
12792.0,Borman Avenue
12793.0,Fayann Lane
12794.0,Eton Place
12795.0,Wilson Avenue
12796.0,Armstrong Avenue
12797.0,Hagadorn Avenue
12798.0,Oswego Street
12799.0,Palmer Avenue
12800.0,Gulf Avenue
12801.0,Sea Gate Road
12802.0,Isora Place
12803.0,Altavista Court
12804.0,Altavista Court
12805.0,Weser Avenue
12806.0,Sinclair Avenue
12807.0,Milton Avenue
12808.0,Doreen Drive
12809.0,Florence Place
12810.0,Englewood Avenue
12811.0,Tompkins Avenue
12812.0,Deisius Street
12813.0,Tompkins Avenue
12814.0,Tompkins Avenue
12815.0,Belmar Drive West
12816.0,Kiswick Street
12817.0,Admiralty Loop
12818.0,Coco Court
12819.0,Chandler Avenue
12820.0,Coco Court
12821.0,Burnside Avenue
12822.0,Crist Street
12823.0,Cherry Place
12824.0,New Folden Place
12825.0,Kunath Avenue
12826.0,Brown Boulevard
12827.0,Studio Lane
12828.0,Windy Hollow Way
12829.0,Purdy Place
12830.0,Morningstar Road
12831.0,Osgood Avenue
12832.0,Savoy Street
12833.0,Daleham Street
12834.0,Highmount Road
12835.0,Grace Court
12836.0,3rd Court
12837.0,Winfield Avenue
12838.0,Uncas Avenue
12839.0,Douglas Court
12840.0,Wild Avenue
12841.0,Virginia Place
12842.0,Santo Court
12843.0,Avon Lane
12844.0,Rubenstein Street
12845.0,Avon Lane
12846.0,Elk Court
12847.0,Markham Drive
12848.0,Steuben Street
12849.0,Demorest Avenue
12850.0,Fenway Circle
12851.0,Colon Street
12852.0,Elbe Avenue
12853.0,Elbe Avenue
12854.0,Shafter Avenue
12855.0,Knapp Street
12856.0,Ramona Avenue
12857.0,Greencroft Avenue
12858.0,Willis Avenue
12859.0,Nashville Street
12860.0,Butler Boulevard
12861.0,Albert Court
12862.0,Merrill Avenue
12863.0,Haughwout Avenue
12864.0,Lisk Avenue
12865.0,Vermont Court
12866.0,Carlyle Street
12867.0,Cedar Terrace
12868.0,Rutherford Court
12869.0,USS Florida Court
12870.0,USS Florida Court
12871.0,Whitaker Place
12872.0,Mandy Court
12873.0,Shelterview Drive
12874.0,Quinn Street
12875.0,Sally Court
12876.0,Roosevelt Street
12877.0,Ebbitts Street
12878.0,Melvin Avenue
12879.0,Melvin Avenue
12880.0,Ted Place
12881.0,Draper Place
12882.0,Russell Street
12883.0,Winant Avenue
12884.0,Area Place
12885.0,Area Place
12886.0,Area Place
12887.0,Highview Avenue
12888.0,Highview Avenue
12889.0,Bank Street
12890.0,Hale Street
12891.0,Firth Road
12892.0,Henning Street
12893.0,Kelvin Avenue
12894.0,Melville Street
12895.0,Medina Street
12896.0,Medina Street
12897.0,Lowell Street
12898.0,Harvey Street
12899.0,Fairfield Street
12900.0,Fairfield Street
12901.0,Charleston Avenue
12902.0,Holly Avenue
12903.0,Coonley Court
12904.0,Percival Place
12905.0,Joseph Court
12906.0,Tiber Place
12907.0,Tiber Place
12908.0,Dulancey Court
12909.0,Bristol Avenue
12910.0,Davis Avenue
12911.0,Davis Avenue
12912.0,Claire Court
12913.0,Marble Street
12914.0,Marble Street
12915.0,Arbor Court
12916.0,Blackhorse Avenue
12917.0,University Place
12918.0,Van Brunt Street
12919.0,Kathy Court
12920.0,Serrell Avenue
12921.0,Hopkins Avenue
12922.0,Thollen Street
12923.0,Thollen Street
12924.0,Radford Street
12925.0,Saint James Place
12926.0,Melrose Avenue
12927.0,Pierce Street
12928.0,Pierce Street
12929.0,Connecticut Street
12930.0,Connecticut Street
12931.0,Helena Road
12932.0,Woodbine Avenue
12933.0,Cedarwood Court
12934.0,Boyle Street
12935.0,Leo Street
12936.0,Andrea Court
12937.0,John Street
12938.0,John Street
12939.0,John Street
12940.0,Sumner Avenue
12941.0,Stafford Avenue
12942.0,Stafford Avenue
12943.0,Rosecliff Road
12944.0,Winfield Street
12945.0,Thayer Place
12946.0,Saxon Avenue
12947.0,Courtney Loop
12948.0,Courtney Loop
12949.0,Courtney Loop
12950.0,Rainbow Avenue
12951.0,Village Lane
12952.0,Pelican Circle
12953.0,Pelican Circle
12954.0,Pelican Circle
12955.0,Pelican Circle
12956.0,Admiralty Loop
12957.0,Florida Terrace
12958.0,Florida Terrace
12959.0,Nathan Court
12960.0,Amanda Court
12961.0,Simmons Loop
12962.0,Simmons Loop
12963.0,Simmons Loop
12964.0,Park Terrace
12965.0,Midland Road
12966.0,Beechwood Avenue
12967.0,Delia Court
12968.0,Newberry Avenue
12969.0,Sideview Avenue
12970.0,Abingdon Court
12971.0,Ross Avenue
12972.0,Ross Avenue
12973.0,Goll Court
12974.0,Briarcliff Road
12975.0,Union Court
12976.0,Anthony Street
12977.0,Sheridan Court
12978.0,Waterford Court
12979.0,Amaron Lane
12980.0,Steuben Street
12981.0,Florence Place
12982.0,Railroad Avenue
12983.0,Baring Place
12984.0,Hastings Court
12985.0,Mazza Court
12986.0,Purcell Street
12987.0,Anchor Place
12988.0,Tricia Way
12989.0,Forrestal Avenue
12990.0,Centre Avenue
12991.0,Robinson Avenue
12992.0,Lilac Court
12993.0,Vogel Loop
12994.0,Farraday Street
12995.0,Idaho Avenue
12996.0,Evergreen Avenue
12997.0,Evergreen Avenue
12998.0,Tallman Street
12999.0,Poplar Lane
13000.0,Granite Avenue
13001.0,Warren Street
13002.0,Barrow Place
13003.0,Culotta Lane
13004.0,Culotta Lane
13005.0,Francine Court
13006.0,Lyle Court
13007.0,Anthony Street
13008.0,Roosevelt Avenue
13009.0,Roosevelt Avenue
13010.0,Madigan Place
13011.0,Fiske Avenue
13012.0,Ashton Drive
13013.0,Hemlock Lane
13014.0,Earley Place
13015.0,Garden Street
13016.0,Oak Street
13017.0,Garden Street
13018.0,Garden Street
13019.0,Gardenia Lane
13020.0,Rockne Street
13021.0,Purdue Street
13022.0,Lincoln Avenue
13023.0,Turf Court
13024.0,Patty Court
13025.0,Timothy Court
13026.0,Cornelia Street
13027.0,Katan Avenue
13028.0,Katan Avenue
13029.0,Francis Place
13030.0,Utah Street
13031.0,Utah Street
13032.0,Lamont Avenue
13033.0,Lamont Avenue
13034.0,Schoharie Street
13035.0,Wood Avenue
13036.0,Lathrop Avenue
13037.0,Lathrop Avenue
13038.0,Lenevar Avenue
13039.0,David Street
13040.0,Mallard Lane
13041.0,Beach Street
13042.0,Prol Place
13043.0,Rosedale Avenue
13044.0,Wiederer Place
13045.0,Marion Street
13046.0,Ramsey Place
13047.0,Bennett Street
13048.0,Dunham Street
13049.0,Taxter Place
13050.0,Hawley Avenue
13051.0,Croft Court
13052.0,Lincoln Avenue
13053.0,Diaz Place
13054.0,Emerson Drive
13055.0,Chesebrough Street
13056.0,Washington Place
13057.0,Joseph Avenue
13058.0,Mary Street
13059.0,Peter Avenue
13060.0,Cannon Boulevard
13061.0,Adelphi Avenue
13062.0,Bennett Avenue
13063.0,Rigby Avenue
13064.0,Industry Road
13065.0,Dominick Lane
13066.0,Athena Place
13067.0,Delafield Place
13068.0,Clarence Place
13069.0,Wemple Street
13070.0,Wemple Street
13071.0,Mc Baine Avenue
13072.0,Chelsea Avenue
13073.0,Susanna Lane
13074.0,Kissam Avenue
13075.0,Debbie Street
13076.0,Grant Street
13077.0,Cromer Street
13078.0,Greenfield Avenue
13079.0,Overlook Drive
13080.0,Industry Road
13081.0,Carol Place
13082.0,Lexington Lane
13083.0,Thornycroft Avenue
13084.0,Edgar Place
13085.0,Clearmont Avenue
13086.0,Roanoke Street
13087.0,Kruser Street
13088.0,Neptune Place
13089.0,Neptune Place
13090.0,Lenevar Avenue
13091.0,Bailey Place
13092.0,Piave Avenue
13093.0,Delafield Place
13094.0,Locust Avenue
13095.0,Lombard Court
13096.0,Ronald Avenue
13097.0,Lombard Court
13098.0,Adlai Circle
13099.0,Weed Avenue
13100.0,Pierpont Place
13101.0,Pierpont Place
13102.0,3 Avenue
13103.0,Belfield Avenue
13104.0,Belfield Avenue
13105.0,Jewett Avenue
13106.0,Humbert Street
13107.0,Belmont Place
13108.0,Maple Terrace
13109.0,Craig Avenue
13110.0,Victory Boulevard
13111.0,Craig Avenue
13112.0,Bard Avenue
13113.0,Bard Avenue
13114.0,Giffords Glen
13115.0,Bard Avenue
13116.0,Nugent Street
13117.0,Geldner Avenue
13118.0,Driprock Street
13119.0,Green Street
13120.0,Milden Avenue
13121.0,Oceanside Avenue
13122.0,Oceanside Avenue
13123.0,Gary Street
13124.0,Enfield Place
13125.0,North Avenue
13126.0,Lois Place
13127.0,Waterbury Avenue
13128.0,Genesee Street
13129.0,Lenzie Street
13130.0,Raymond Place
13131.0,Corbin Avenue
13132.0,Oberlin Street
13133.0,Raymond Place
13134.0,Aultman Avenue
13135.0,Cliff Street
13136.0,Vineland Avenue
13137.0,2nd Avenue
13138.0,Winthrop Place
13139.0,Park Hill Avenue
13140.0,Romer Road
13141.0,Powell Street
13142.0,Mason Street
13143.0,Powell Street
13144.0,Summerfield Place
13145.0,Lynch Street
13146.0,Slosson Terrace
13147.0,Baltimore Street
13148.0,Dublin Place
13149.0,President Street
13150.0,Cooper Avenue
13151.0,Annadale Road
13152.0,Blackford Avenue
13153.0,Cleveland Alley
13154.0,Fairbanks Avenue
13155.0,Holiday Way
13156.0,Holiday Way
13157.0,Wolkoff Lane
13158.0,Townley Avenue
13159.0,Goff Avenue
13160.0,Gallant Court
13161.0,Pleasant Plains Avenue
13162.0,Waterbury Avenue
13163.0,Hagaman Place
13164.0,New Dorp Plaza
13165.0,New Dorp Plaza
13166.0,Kirshon Avenue
13167.0,Vera Street
13168.0,Elvin Street
13169.0,West Cedarview Avenue
13170.0,Teakwood Court
13171.0,Schuyler Street
13172.0,Marc Street
13173.0,DuBois Avenue
13174.0,Yucca Drive
13175.0,Gales Lane
13176.0,Albright Street
13177.0,Harvest Avenue
13178.0,Harvest Avenue
13179.0,Rocco Court
13180.0,Sophia Lane
13181.0,Lafayette Street
13182.0,Summit Street
13183.0,Whitewood Avenue
13184.0,Whitewood Avenue
13185.0,Broken Shell Road
13186.0,Outerbridge Avenue
13187.0,Kaltemeier Lane
13188.0,Dora Street
13189.0,Fine Boulevard
13190.0,Madison Avenue
13191.0,Prall Avenue
13192.0,Poplar Avenue
13193.0,Poplar Avenue
13194.0,Erika Loop
13195.0,Erika Loop
13196.0,Elks Place
13197.0,Engert Street
13198.0,Broadway
13199.0,Sanders Street
13200.0,Victoria Road
13201.0,Vogel Place
13202.0,Jacob Street
13203.0,Jacob Street
13204.0,Sherill Avenue
13205.0,Renfrew Place
13206.0,Seward Place
13207.0,Brooks Place
13208.0,Lexington Avenue
13209.0,Lexington Avenue
13210.0,Grandview Avenue
13211.0,Timothy Court
13212.0,Grandview Avenue
13213.0,Evelyn Place
13214.0,Milburn Street
13215.0,Tenafly Place
13216.0,Fayette Avenue
13217.0,Ludwig Street
13218.0,Giegerich Avenue
13219.0,Radigan Avenue
13220.0,Sabrina Lane
13221.0,Sabrina Lane
13222.0,Harborview Place
13223.0,Pauw Street
13224.0,Margo Loop
13225.0,Margo Loop
13226.0,Riedel Avenue
13227.0,Trinity Place
13228.0,Beebe Street
13229.0,Robinson Beach
13230.0,Kemball Avenue
13231.0,Ramsey Lane
13232.0,Ramsey Lane
13233.0,Hurlbert Street
13234.0,Westminster Court
13235.0,Elkhart Street
13236.0,Oliver Place
13237.0,Gilbert Place
13238.0,Woodvale Avenue
13239.0,Prince Street
13240.0,Dickie Avenue
13241.0,Dickie Avenue
13242.0,Laurie Court
13243.0,Greencroft Lane
13244.0,W Service Road
13245.0,Theater Lane
13246.0,Hatfield Place
13247.0,Wiley Place
13248.0,Marine Drive
13249.0,Garretson Lane
13250.0,Rupert Avenue
13251.0,Leewood Loop
13252.0,Dakota Place
13253.0,Monahan Avenue
13255.0,Westfield Avenue
13256.0,West Shore Expressway Service Road East
13257.0,Westfield Avenue
13258.0,Liberty Avenue
13259.0,Liberty Avenue
13260.0,Dawson Street
13261.0,Dawson Street
13262.0,Hopping Avenue
13263.0,Tyler Avenue
13264.0,Perth Amboy Place
13265.0,Arlene Court
13266.0,Thompson Place
13267.0,Thompson Place
13268.0,Thompson Place
13269.0,Vista Place
13270.0,Mohn Place
13271.0,Hull Avenue
13272.0,Hull Avenue
13273.0,Spirit Lane
13274.0,Midland Avenue
13275.0,Elmbank Street
13276.0,Rene Drive
13277.0,Mann Avenue
13278.0,Water Street
13279.0,Water Street
13280.0,Heinz Avenue
13281.0,Elaine Court
13282.0,Sagona Court
13283.0,Netherland Avenue
13284.0,Netherland Avenue
13285.0,Netherland Avenue
13286.0,Springfield Avenue
13287.0,Ontario Avenue
13288.0,Dalton Avenue
13289.0,Putters Court
13290.0,Leverett Avenue
